x,y,z
-508,-343,8379
-302,237,8179
-197,788,7642
-127,1350,6869
-10,1872,5864
140,2218,4569
259,2270,3054
320,1962,1848
315,1648,968
258,1475,-101
103,1390,-1173
-71,1278,-2296
-189,903,-3395
-316,503,-4059
-464,225,-4506
-555,-28,-4867
-562,-310,-5021
-464,-592,-4911
-236,-921,-4907
128,-1240,-4698
523,-1471,-3858
932,-1569,-2795
1235,-1637,-1725
1427,-1626,-613
1517,-1500,312
1485,-961,909
1353,-1008,2857
1338,-537,4616
973,253,6019
507,902,7079
-140,1579,7927
-1008,1990,8605
-1789,2356,9082
-2188,2154,9162
-2096,1207,8962
-1664,-181,8673
-1247,-1444,8391
-880,-1859,8262
-601,-1845,8220
-116,-1779,8185
362,-1116,8168
642,-581,7672
880,-225,6513
922,46,5203
834,393,4129
706,776,3229
566,1110,2224
394,1352,1216
256,1314,135
141,1141,-790
20,949,-1444
-25,792,-1991
-53,628,-2511
-97,583,-3005
-161,574,-3542
-248,612,-3921
-347,665,-4080
-335,574,-4140
-236,465,-3991
-124,426,-3661
88,367,-3162
313,254,-2299
462,17,-1361
558,-298,-259
669,-855,1279
882,-1313,3130
917,-1503,4688
802,-1669,5956
588,-1433,6839
257,-893,7511
-357,-325,8058
-889,-78,8446
-1139,152,8685
-1326,145,8766
-1372,-484,8660
-1087,-1200,8469
-671,-1464,8348
-399,-1382,8321
-66,-1165,8326
316,-475,8253
447,-16,7427
586,277,6447
625,611,5497
637,1050,5006
629,1523,4532
678,1735,3488
754,1522,1881
724,1118,517
633,865,-357
552,754,-1004
400,702,-1557
198,588,-2258
27,346,-3051
-150,30,-3790
-343,-173,-4283
-488,-274,-4575
-544,-333,-4783
-480,-436,-4867
-316,-512,-4780
-129,-385,-4341
76,-77,-3410
307,88,-2157
513,72,-1064
585,42,-210
724,-124,2036
737,-110,4245
558,-50,5779
387,57,6803
112,70,7490
-187,105,7981
-651,126,8307
-1026,34,8444
-1161,-193,8426
-1142,-702,8356
-984,-1545,8209
-755,-1917,8134
-585,-1625,8177
-491,-1142,8249
-170,-712,8299
81,109,8377
228,661,7886
447,1011,6808
527,1167,5559
520,1184,4638
574,1278,3644
581,1342,2186
505,1181,485
342,869,-840
143,616,-1739
-21,430,-2466
-180,341,-3091
-373,221,-3743
-543,93,-4441
-639,-20,-4924
-656,-10,-5075
-590,95,-4967
-458,169,-4731
-287,137,-4467
-50,-15,-4218
210,-88,-3644
486,-119,-2568
754,32,-1442
997,-296,1074
1210,-357,3016
1062,-295,4879
651,-129,6193
108,679,7128
-441,1286,7738
-785,1189,8104
-943,571,8279
-935,-97,8329
-865,-597,8315
-853,-1212,8246
-796,-1335,8235
-661,-965,8300
-463,-725,8350
30,-490,8364
492,-164,8338
686,213,8250
789,618,7895
840,1154,7010
909,1470,5823
1023,1613,4242
1010,1454,2249
791,1240,728
448,1183,-338
126,1133,-1368
-142,880,-2254
-380,594,-3035
-635,352,-3857
-830,69,-4549
-965,-160,-4865
-966,-445,-4779
-904,-711,-4661
-802,-849,-4579
-662,-852,-4532
-520,-749,-4510
-407,-484,-3933
-181,-360,-2805
200,-575,-1373
542,-817,-38
800,-996,1218
994,-1428,2050
1029,-1656,3989
938,-1362,5573
588,-799,6680
207,-262,7464
43,356,8053
-251,595,8404
-574,294,8553
-657,87,8595
-728,86,8588
-875,-204,8551
-811,-862,8433
-523,-1254,8332
-316,-1095,8339
-269,-719,8393
-36,-395,8407
280,149,8198
483,535,7741
662,1010,7250
708,1491,6385
765,1873,5040
814,2044,3636
810,1914,2296
727,1684,1004
552,1447,-133
309,1291,-1251
-17,1188,-2214
-359,1059,-2947
-581,715,-3582
-705,277,-3965
-758,-194,-4184
-758,-613,-4307
-749,-876,-4588
-684,-958,-4743
-568,-865,-4609
-395,-707,-4132
-206,-609,-3632
11,-547,-3101
263,-453,-2412
558,-249,-1290
902,-39,227
1014,-205,3093
1100,-397,5070
919,-570,6337
841,-621,7148
637,-264,7713
231,111,8128
-44,48,8373
-251,-98,8532
-495,-345,8624
-719,-671,8608
-781,-1025,8495
-611,-1085,8410
-431,-682,8441
-290,-699,8407
130,-444,8320
468,117,7566
575,782,6968
528,1430,6187
538,1805,4961
528,1972,3440
375,1993,2045
238,1811,758
143,1408,-491
-4,997,-1606
-286,740,-2637
-608,559,-3501
-790,326,-4140
-850,109,-4402
-860,-94,-4446
-863,-190,-4494
-833,-216,-4533
-725,-201,-4461
-461,-235,-4336
-141,-310,-4115
139,-298,-3441
415,-359,-2385
667,-584,-1310
907,-887,-330
1078,-987,850
1351,-1404,2798
1402,-1278,4060
1213,-839,5542
685,33,6734
-54,648,7557
-558,1072,8124
-829,1094,8448
-946,699,8598
-1012,426,8661
-1160,222,8682
-1290,-262,8616
-1116,-855,8477
-646,-1194,8350
-247,-1354,8271
119,-1391,8222
361,-874,8253
475,-405,8161
630,-120,8030
870,324,7571
976,924,6461
962,1338,5116
1003,1529,3562
953,1450,2015
765,1259,732
546,1043,-503
313,897,-1700
25,783,-2683
-264,641,-3567
-523,477,-4261
-755,346,-4719
-879,225,-4999
-845,110,-5120
-657,-89,-5223
-443,-225,-5146
-276,-65,-4846
-134,194,-4315
56,416,-3573
287,441,-2580
544,351,-1199
560,361,717
529,-143,3170
433,-604,4509
497,-1224,5729
493,-1482,6636
351,-1319,7290
8,-954,7797
-180,-730,8159
-234,-427,8439
-373,-386,8620
-782,-255,8783
-1237,-163,8871
-1361,-312,8813
-1028,-395,8706
-603,-349,8644
-188,-515,8553
261,-461,8395
497,-38,7558
613,193,6878
688,615,6355
723,1109,5432
798,1403,4215
824,1527,2632
719,1470,784
478,1288,-869
226,1134,-1885
-2,996,-2444
-252,889,-2977
-529,764,-3632
-737,555,-4295
-868,295,-4787
-873,-36,-4977
-771,-367,-4906
-601,-588,-4712
-415,-605,-4599
-202,-374,-4213
-9,-45,-3308
232,176,-1944
473,196,-233
587,67,1375
691,-525,2706
844,-1066,4123
699,-1030,5561
349,-1104,6602
105,-1387,7230
131,-1632,7591
204,-1693,7823
178,-1635,7998
96,-1285,8177
-84,-669,8392
-463,-275,8598
-681,-274,8676
-524,-217,8653
-356,-19,8623
-85,36,8577
305,177,8492
454,309,8148
516,498,7622
694,845,6409
760,1160,5246
745,1472,4391
678,1662,3157
507,1578,1591
252,1293,329
41,961,-580
-146,664,-1347
-289,358,-2056
-413,61,-2617
-535,-270,-3164
-668,-468,-3627
-739,-638,-3894
-640,-818,-3912
-516,-887,-3667
-338,-857,-3296
-144,-702,-2734
44,-507,-1927
237,-513,-1024
423,-694,-316
494,-724,429
383,-560,1681
201,-151,3592
60,108,5316
-15,160,5671
182,-263,5759
360,-541,6668
216,-529,7379
36,-394,7896
0,-326,8190
92,-720,8241
211,-1062,8240
101,-1002,8315
-30,-1042,8359
-124,-960,8398
91,-1008,8368
370,-522,8401
420,-48,8422
426,197,8330
490,496,7598
501,864,6576
437,1291,5688
454,1710,4736
369,1999,3505
147,2089,2037
-32,1892,653
-167,1537,-462
-334,1200,-1361
-514,951,-2197
-670,672,-2881
-818,408,-3433
-941,169,-3893
-941,-41,-4009
-852,-240,-3982
-733,-428,-3969
-568,-583,-4033
-420,-573,-3874
-317,-480,-3077
-209,-441,-2040
-82,-432,-1117
91,-419,-38
249,-510,1257
381,-753,2497
657,-1515,4076
947,-1614,5382
862,-1136,6492
426,-247,7341
-135,807,8019
-512,1256,8478
-505,1125,8718
-370,757,8788
-329,87,8709
-186,-409,8563
-68,-470,8468
107,-275,8435
398,-130,8394
690,-108,8273
909,123,7548
915,393,6472
931,658,5528
972,982,4790
928,1157,3888
796,1175,2639
537,1155,1390
148,1144,360
-150,1023,-564
-339,723,-1393
-473,387,-2121
-606,124,-2808
-745,-14,-3318
-935,17,-3637
-1055,137,-3853
-1078,226,-4016
-1006,339,-4013
-854,420,-3816
-604,394,-3560
-382,342,-3075
-159,259,-2471
153,-6,-1793
484,-400,-849
735,-806,322
946,-1012,1210
1030,-1403,3244
1127,-1405,4965
1018,-1170,6204
713,-724,7113
351,-15,7802
-105,924,8311
-749,1609,8659
-1212,1425,8857
-1269,814,8885
-1093,-141,8713
-682,-897,8493
-458,-1183,8367
-127,-1286,8290
211,-1032,8228
400,-568,7763
581,-112,7156
663,369,6388
731,775,6050
884,1292,6160
1095,1900,5574
1228,2248,3993
1159,2133,2342
961,1893,1118
735,1655,21
414,1403,-1077
66,1039,-2326
-316,449,-3609
-712,-55,-4559
-992,-481,-5231
-1112,-794,-5453
-1103,-949,-5393
-1005,-926,-5283
-803,-783,-4939
-540,-543,-4487
-313,-114,-3730
-68,488,-2531
238,1015,-1138
643,1002,95
1004,406,661
1174,-273,1149
1096,-582,2518
901,-754,4631
422,-202,6085
-69,297,7073
-345,402,7713
-524,480,8161
-830,413,8487
-999,251,8677
-977,6,8702
-761,-616,8554
-256,-1364,8324
246,-1731,8184
632,-1643,8149
873,-1188,8184
1103,-567,8208
1233,67,7742
1226,586,7086
1180,1155,6324
1099,1586,5200
1020,1657,3691
874,1447,2057
487,1399,678
0,1601,-477
-421,1719,-1679
-670,1489,-2845
-888,1162,-3686
-1009,945,-4135
-1064,762,-4500
-1126,625,-4894
-1095,523,-5237
-980,398,-5350
-767,306,-5161
-481,294,-4691
-220,377,-4086
-50,588,-3365
56,783,-2784
219,709,-1860
504,202,-443
931,-562,1107
1163,-1217,2502
1237,-1375,4048
1141,-1412,5566
835,-1264,6594
523,-1263,7263
301,-1137,7714
48,-998,8019
-258,-553,8321
-722,-3,8638
-1105,310,8898
-1166,43,8912
-824,-307,8752
-412,-728,8543
77,-1125,8354
548,-1352,8208
812,-1224,7618
812,-624,7034
636,234,6592
507,1107,5905
411,1782,4733
350,1967,3006
284,1723,1324
156,1422,289
13,1285,-262
-164,1341,-987
-355,1355,-2081
-480,1117,-3133
-552,691,-3686
-538,225,-3885
-499,-166,-4072
-490,-423,-4365
-454,-626,-4518
-330,-805,-4346
-144,-948,-4103
3,-866,-3762
187,-677,-3246
434,-635,-2310
808,-768,-1173
1177,-1078,-49
1368,-1544,1028
1358,-1777,3225
1235,-1679,4872
730,-929,6353
62,-12,7464
-458,705,8244
-756,1298,8836
-1038,1441,9221
-1448,1481,9552
-1561,963,9504
-1353,128,9174
-980,-718,8786
-588,-1425,8478
140,-1475,8309
493,-1098,8292
813,-813,8155
951,-157,7471
856,555,6564
808,1138,5510
791,1514,4096
734,1572,2631
675,1557,1740
610,1447,985
497,1196,-15
301,774,-1053
51,398,-2072
-222,50,-3099
-407,-108,-3657
-467,-117,-3540
-424,-138,-3396
-479,-54,-3467
-593,150,-3694
-581,354,-3823
-407,617,-3708
-171,993,-3172
69,1280,-2388
278,1413,-1693
390,1475,-1262
441,1405,-902
567,1032,-484
777,472,232
927,-60,1389
724,-499,3949
316,-552,5698
79,-926,6744
367,-1688,7216
817,-2400,7403
956,-2736,7567
829,-2765,7751
384,-2299,8042
-309,-1886,8310
-755,-1208,8526
-990,-504,8632
-829,-13,8653
-568,462,8677
-282,810,8555
-70,1252,7679
-10,1590,6422
60,1778,5279
89,1972,4338
80,2080,3254
28,2038,1853
-102,1890,387
-190,1548,-768
-150,1099,-1447
-83,635,-1996
-64,257,-2656
-163,41,-3404
-316,65,-3954
-398,232,-4066
-399,422,-3915
-328,496,-3768
-201,415,-3663
-9,315,-3714
234,280,-3653
408,462,-3101
507,697,-2280
647,813,-1303
814,646,-35
987,250,1270
1046,-159,1970
1128,-746,3398
1100,-992,4462
913,-1029,5683
614,-1058,6640
287,-976,7282
-31,-839,7742
-521,-308,8182
-1200,95,8551
-1647,130,8727
-1758,9,8751
-1686,-717,8629
-1338,-1607,8415
-797,-1794,8303
-272,-2007,8200
184,-1771,8182
287,-986,8166
261,-209,7666
240,448,6643
239,848,5473
302,1093,4481
398,1314,3489
422,1423,2031
297,1439,471
78,1390,-863
-137,1305,-1729
-261,1183,-2200
-315,1032,-2629
-399,903,-3189
-491,771,-3849
-502,583,-4196
-421,365,-4229
-258,58,-4252
-45,-149,-4100
274,-303,-3583
617,-455,-3048
899,-430,-2429
1025,-316,-1559
1021,-165,-711
983,-294,-185
776,-546,1035
764,-1329,2469
757,-1522,3185
541,-1438,4660
266,-1404,6045
115,-1091,7009
-141,-642,7733
-520,-258,8310
-777,252,8713
-1182,452,8895
-1584,350,8975
-1659,-195,8889
-1447,-896,8706
-981,-1180,8585
-604,-973,8582
-321,-863,8547
48,-387,8328
254,341,7469
418,772,6554
559,914,5385
596,1005,4285
628,1111,3251
677,1112,1970
666,1118,859
518,1115,3
305,1056,-858
86,965,-1635
-69,718,-2195
-156,366,-2636
-211,-59,-3230
-287,-412,-3803
-343,-612,-4205
-367,-692,-4429
-364,-662,-4481
-264,-623,-4261
-52,-474,-4083
104,-130,-3568
199,231,-2270
258,185,-725
422,7,373
504,-469,2600
803,-876,4367
901,-1379,5745
873,-1663,6640
582,-1358,7351
26,-951,7908
-462,-469,8341
-839,-17,8619
-1007,-98,8687
-1010,-566,8619
-959,-1039,8514
-825,-1134,8484
-673,-965,8509
-523,-561,8563
-258,-82,8595
26,428,8588
249,832,8401
588,1023,7673
838,1292,6691
969,1619,6009
1118,2093,5308
1129,2394,3884
859,2341,2045
537,2013,452
314,1425,-743
60,875,-1833
-279,483,-2843
-543,-5,-3649
-705,-575,-4269
-818,-1096,-4854
-808,-1529,-5183
-664,-1806,-5259
-448,-1843,-5133
-230,-1741,-4922
-73,-1411,-4332
71,-888,-3181
307,-382,-1579
617,-54,55
897,-22,1259
948,-192,2019
698,-184,3106
360,99,5067
-107,811,6584
-583,1004,7603
-708,761,8194
-538,278,8422
-444,-476,8414
-475,-1066,8356
-475,-1305,8329
-490,-1467,8300
-282,-1825,8205
106,-1958,8143
300,-1695,8172
552,-1330,8200
622,-680,8118
754,-163,7810
851,369,7242
852,979,6590
787,1752,5633
617,2356,4328
380,2710,3137
151,2760,2050
-38,2631,1013
-243,2420,151
-454,2169,-724
-655,1858,-1805
-864,1452,-2891
-1046,1021,-3702
-1158,645,-4239
-1158,318,-4505
-1017,50,-4678
-882,-91,-4795
-729,-198,-4890
-529,-308,-4761
-253,-329,-4205
32,-278,-3140
346,-254,-1735
678,-412,-274
961,-679,953
1038,-761,2305
1099,-921,4061
1021,-752,5487
765,-645,6586
432,-398,7327
94,84,7882
-380,542,8331
-843,505,8650
-1081,202,8802
-1170,-145,8797
-1157,-639,8668
-893,-1064,8508
-616,-1117,8416
-100,-1179,8330
397,-919,8304
788,-732,8065
1077,-543,7536
1204,-80,6674
1268,528,5968
1294,1268,5283
1264,1818,3934
1113,1943,2049
871,1706,210
580,1316,-1176
284,1022,-2146
12,824,-2913
-224,720,-3555
-471,800,-4067
-748,1004,-4482
-949,1174,-4678
-988,1235,-4781
-895,1221,-4799
-692,1160,-4648
-447,1114,-4345
-241,1168,-3889
-6,1264,-3087
259,1195,-1881
579,824,-436
865,229,1094
1142,-402,2780
1240,-1523,4663
1210,-1794,5898
1081,-1986,6680
910,-2070,7185
542,-1835,7578
-6,-1320,7942
-670,-801,8272
-1219,-192,8560
-1560,-79,8676
-1447,-472,8603
-1023,-655,8507
-641,-898,8400
133,-767,8325
601,-292,8241
894,83,7747
968,692,6812
954,1186,5785
1094,1632,4966
1183,1866,3871
1111,1888,2492
847,1821,1092
472,1754,-161
132,1556,-1082
-112,1193,-1801
-315,744,-2497
-504,233,-3338
-705,-115,-4261
-849,-201,-4831
-892,-94,-4931
-856,-44,-4980
-740,-124,-5055
-497,-243,-4925
-210,-221,-4314
46,86,-3183
236,461,-1852
341,615,-604
462,357,440
627,-48,1368
654,-599,2485
650,-771,4314
597,-914,5751
454,-879,6692
330,-975,7289
248,-830,7705
-46,-241,8077
-641,154,8386
-1139,278,8606
-1225,77,8650
-1045,-644,8498
-597,-1224,8339
-240,-1694,8205
443,-1780,8130
841,-1442,7915
1009,-1091,7383
1088,-632,6733
1064,-116,6060
1099,259,5320
1179,518,4385
1139,696,3198
918,957,2105
527,1285,952
98,1631,-196
-283,1800,-945
-446,1723,-1142
-490,1560,-1401
-650,1514,-1930
-969,1555,-2626
-1264,1566,-3308
-1374,1408,-3665
-1291,1109,-3725
-1129,652,-3839
-1002,279,-3977
-899,153,-3889
-818,199,-3436
-667,263,-2412
-463,113,-1217
-179,-266,12
55,-899,1090
303,-1586,3331
455,-2005,5011
533,-2372,6088
805,-2582,6769
932,-2509,7247
742,-1862,7719
232,-489,8278
-388,563,8678
-698,944,8871
-784,733,8894
-778,208,8826
-650,-415,8683
-68,-492,8596
341,-376,8474
639,-486,8292
980,-618,7905
1299,-418,7267
1389,11,6694
1381,345,6020
1454,654,4829
1408,867,3121
1150,807,1344
711,691,-44
296,593,-934
-55,457,-1637
-376,338,-2402
-773,366,-3148
-1234,544,-3825
-1599,620,-4462
-1805,522,-4878
-1826,351,-5188
-1711,289,-5149
-1601,487,-4711
-1491,827,-3999
-1325,1082,-3236
-1026,1003,-2231
-613,541,-935
-207,-475,545
218,-1623,2653
619,-2285,4604
704,-2260,5895
606,-2132,6737
632,-1960,7296
710,-1485,7722
625,-954,8060
394,-500,8339
116,49,8576
-257,460,8744
-603,560,8829
-607,444,8825
-406,379,8774
-90,-123,8621
619,-158,8541
827,12,8482
879,-26,8450
1095,-63,8049
1363,148,6984
1388,299,5801
1353,501,4654
1151,909,3197
806,1225,1482
376,1240,-151
-44,1042,-1490
-420,748,-2569
-772,526,-3528
-1075,428,-4338
-1287,288,-4912
-1357,81,-5170
-1336,-73,-5186
-1235,-134,-5270
-1102,-28,-5312
-988,215,-4860
-858,551,-3900
-787,883,-2888
-726,1113,-2013
-605,1047,-1195
-363,561,-572
-132,-427,173
268,-751,1613
594,-933,3955
499,-646,5620
340,-566,6688
397,-408,7353
499,-416,7723
424,-498,7967
148,-479,8165
-194,-336,8338
-454,-506,8404
-423,-969,8344
-72,-1143,8294
297,-1087,8277
597,-1039,8253
1009,-784,8238
1062,-236,7937
1052,83,7283
1186,492,6675
1243,882,5930
1276,1274,4738
1079,1625,2802
539,1860,1143
4,1969,277
-323,1906,-595
-593,1751,-1648
-927,1610,-2668
-1255,1505,-3475
-1440,1354,-4180
-1500,1089,-4661
-1432,742,-4789
-1331,556,-4880
-1173,528,-4990
-942,590,-4804
-658,644,-4232
-261,541,-3574
134,403,-2891
450,169,-2205
714,-98,-1277
1001,-420,17
1183,-798,1295
1226,-840,2403
974,-904,4381
587,-445,5870
301,-275,6824
179,-303,7419
71,-209,7828
-226,-252,8116
-489,-428,8314
-724,-375,8477
-886,-491,8539
-863,-1020,8454
-549,-1658,8287
-91,-2032,8163
362,-1981,8124
722,-1978,8084
1023,-1306,8143
894,-492,7809
776,190,7359
776,854,6494
731,1293,5398
809,1617,4439
771,1833,3282
504,1992,1871
133,2098,422
-174,2028,-943
-346,1693,-1991
-380,1234,-2654
-426,909,-3096
-573,816,-3624
-729,792,-4235
-770,655,-4593
-668,415,-4679
-489,143,-4641
-231,-13,-4403
29,-12,-4046
248,85,-3574
444,272,-2807
660,353,-1672
887,189,-446
1081,-235,476
1258,-596,962
1343,-1164,3143
1208,-1011,4676
998,-811,5970
784,-677,6820
425,-290,7429
-181,244,7950
-901,773,8440
-1635,1194,8833
-2087,983,8969
-2185,444,8857
-1929,-411,8613
-1438,-1352,8357
-649,-1701,8227
-273,-1485,8230
-7,-1288,8082
260,-1059,7637
500,-642,7102
607,-109,6606
693,438,5950
753,1076,4710
629,1541,3055
465,1725,1460
370,1721,234
359,1618,-654
401,1489,-1338
352,1431,-2056
172,1410,-2931
8,1342,-3725
-13,1124,-4214
106,844,-4272
240,684,-4079
277,714,-4079
363,779,-3992
524,858,-3641
765,823,-3172
1056,642,-2537
1360,381,-1691
1560,144,-883
1611,55,-100
1485,-50,692
1171,-489,1689
974,-672,3147
687,-1025,4711
305,-1332,6001
-4,-1708,6812
-309,-1867,7353
-731,-1723,7784
-1320,-1220,8197
-1831,-901,8504
-2077,-548,8708
-2258,-383,8801
-2171,-733,8727
-1703,-984,8605
-1184,-1053,8509
-600,-915,8462
-79,-277,8323
89,350,7632
196,936,6860
269,1529,6055
405,1934,5429
636,2221,4586
777,2152,2899
743,1713,947
582,1212,-372
394,936,-1171
251,709,-1885
203,373,-2474
184,34,-3051
108,-223,-3617
61,-423,-4102
134,-509,-4215
308,-499,-3954
513,-426,-3642
693,-180,-3271
910,227,-2447
1195,571,-1320
1492,744,-75
1673,603,854
1703,212,1251
1622,-385,1225
1592,-871,1302
1414,-1170,1996
919,-1246,3093
425,-1256,4294
-60,-787,5027
-464,-634,5906
-692,-772,6832
-790,-901,7401
-1003,-621,7811
-1501,-359,8149
-2042,-16,8474
-2452,352,8744
-2562,34,8778
-2192,-506,8631
-1512,-690,8485
-698,-924,8353
-45,-791,8300
381,-348,8290
661,220,7797
852,776,6821
1021,1204,5876
1152,1601,4978
1176,1847,3746
1096,1740,2265
1016,1445,1094
962,1152,285
895,907,-409
770,601,-1319
599,300,-2348
404,71,-3235
236,14,-3743
77,52,-3922
-59,155,-3981
-212,363,-4027
-316,498,-4199
-257,652,-4241
-47,764,-3952
188,870,-3178
404,934,-2145
619,860,-1087
767,573,-160
800,193,558
756,-146,1154
571,-461,1624
316,-554,2500
229,-652,3878
10,-266,5415
-232,-389,6580
-399,-565,7308
-550,-554,7776
-766,-481,8102
-1081,-411,8345
-1247,-633,8456
-1215,-1019,8447
-1111,-1601,8338
-784,-1876,8247
-546,-1991,8194
-7,-1724,8194
352,-927,8275
510,-345,7934
671,299,7135
745,793,5969
870,1180,4964
950,1473,4036
899,1706,3001
730,1733,1728
463,1654,588
193,1664,-202
-37,1695,-847
-244,1640,-1671
-455,1407,-2536
-639,1082,-3297
-761,734,-3861
-803,447,-4049
-767,246,-4046
-699,101,-4169
-566,-23,-4274
-399,-33,-4142
-213,65,-3745
-7,215,-3132
194,291,-2442
372,395,-1683
474,487,-771
551,305,200
579,-296,1235
731,-684,2765
791,-1177,4667
640,-1184,6020
404,-1208,6898
98,-899,7550
-274,-934,7945
-448,-1122,8161
-505,-1091,8302
-591,-1103,8376
-706,-1445,8337
-680,-1893,8228
-472,-1944,8183
-260,-1479,8249
-132,-1200,8284
173,-547,8362
348,253,7898
523,874,7276
654,1299,6453
767,1467,5472
841,1521,4082
718,1492,2571
464,1444,1437
159,1403,503
-156,1376,-464
-478,1221,-1510
-738,903,-2455
-883,453,-3192
-919,-23,-3593
-865,-385,-3784
-795,-480,-3782
-742,-327,-3748
-634,-141,-3615
-444,122,-3294
-251,433,-2849
-86,814,-2337
30,1175,-1796
159,1327,-1183
301,1349,-715
411,1366,-423
434,1297,-178
426,816,333
619,178,1923
843,-916,3858
1012,-1928,5307
1305,-2621,6181
1458,-2839,6781
1169,-2596,7305
515,-2091,7803
-229,-1275,8265
-996,-563,8587
-1639,-305,8719
-1941,-663,8631
-1749,-896,8515
-1353,-761,8475
-1092,-441,8494
-685,-125,8413
-315,540,7514
-1,1004,6076
284,1229,4558
403,1192,3611
468,1333,3213
474,1631,2538
381,1775,1221
206,1635,-247
63,1249,-1532
9,800,-2391
44,452,-2692
38,292,-2700
-80,305,-2936
-262,321,-3399
-294,160,-3750
-132,-73,-3788
121,-342,-3668
358,-589,-3447
540,-632,-3093
657,-438,-2758
802,-136,-2361
986,120,-1791
1180,355,-901
1316,304,383
1372,-116,1618
1244,-716,3538
1130,-869,4849
986,-933,6078
765,-993,6908
371,-805,7515
-409,-690,7998
-1178,-522,8419
-1850,-153,8766
-2298,-153,8904
-2424,-615,8803
-2183,-1130,8615
-1748,-1197,8511
-1306,-952,8487
-743,-719,8465
-256,-370,8178
108,11,7251
389,352,6424
549,736,5809
746,1089,5165
939,1333,4058
954,1459,2587
766,1503,957
525,1432,-554
391,1309,-1539
397,1139,-1889
416,993,-2057
351,889,-2460
129,878,-3091
-171,903,-3693
-287,845,-3937
-170,715,-3835
25,460,-3680
215,201,-3556
339,145,-3426
397,384,-3222
412,733,-2930
437,1058,-2618
520,1117,-2300
768,796,-1754
1122,319,-567
1356,-31,1887
1106,-259,4249
573,40,5822
73,-151,6805
-211,-596,7391
-576,-1009,7769
-878,-1473,8008
-1048,-1599,8199
-1210,-1947,8305
-1389,-2150,8361
-1482,-2324,8348
-1285,-2177,8327
-1058,-1588,8362
-943,-1115,8395
-505,-609,8410
-112,112,8155
186,620,7403
345,1036,6677
434,1393,5878
614,1720,4941
723,1998,3643
686,2056,2085
491,1980,719
283,1959,-364
65,1846,-1151
-73,1538,-1892
-116,1022,-2774
-187,415,-3683
-307,-78,-4406
-340,-397,-4660
-270,-512,-4520
-235,-454,-4426
-159,-484,-4492
-7,-543,-4508
174,-369,-4292
401,-41,-3745
726,248,-2659
1115,169,-1220
1459,-241,-158
1691,-694,249
1777,-1007,316
1826,-993,2175
1571,-552,4382
694,423,5958
-505,1309,7128
-1664,1782,8031
-2463,1859,8660
-2899,1377,8958
-2842,352,8930
-2419,-803,8724
-1697,-1896,8457
-1089,-2458,8284
-662,-2690,8192
-235,-2079,8233
42,-1136,8254
260,-416,7560
407,57,6721
504,262,6329
788,475,5811
1084,655,4625
1206,711,2704
996,650,931
474,999,-53
74,1369,-617
41,1330,-1180
57,1129,-2080
-105,950,-3077
-364,993,-3933
-581,1066,-4577
-674,1024,-4891
-632,861,-4817
-517,721,-4589
-362,561,-4528
-250,542,-4363
-103,591,-3767
158,457,-2949
435,349,-2008
645,236,-932
678,74,-61
576,-139,514
321,-421,926
255,-631,2714
203,-567,4635
70,-555,6009
-108,-849,6877
-150,-1078,7427
-240,-911,7817
-528,-950,8058
-860,-925,8253
-1177,-858,8426
-1337,-944,8533
-1298,-1409,8502
-923,-1939,8375
-448,-2013,8294
-46,-1763,8256
409,-1429,8223
724,-981,8228
875,-455,8005
969,-22,7293
971,481,6446
1041,803,5632
1177,1158,4548
1027,1523,3032
633,1870,1461
226,2312,631
5,2540,91
-83,2356,-1241
-328,2180,-2558
-677,2118,-3509
-871,1828,-4236
-931,1369,-4663
-935,901,-4698
-842,436,-4704
-628,-161,-4961
-398,-693,-5136
-146,-1006,-4967
109,-1145,-4451
375,-1143,-3511
622,-1136,-2388
838,-1106,-1427
963,-951,-781
1025,-625,-793
834,-230,-457
405,320,1474
-17,476,4083
-349,920,5801
-664,1012,6923
-623,619,7551
-444,601,7917
-911,369,8132
-1210,-262,8244
-1127,-973,8279
-985,-1654,8246
-834,-2305,8147
-363,-2674,8042
32,-2454,8046
186,-1939,8106
647,-1523,8132
1028,-839,7899
1249,-159,7289
1295,390,6439
1188,830,5922
1192,1376,5625
1156,1797,4453
998,2073,2934
623,2237,1734
145,2323,570
-363,2305,-707
-863,2246,-1952
-1169,1947,-2750
-1323,1304,-3589
-1545,654,-4790
-1769,361,-5495
-1744,10,-5595
-1576,-320,-5603
-1355,-460,-5673
-1073,-496,-5459
-787,-364,-4801
-411,-125,-4089
-78,208,-3261
181,582,-2065
391,734,-457
655,541,1047
1121,33,1735
1456,-541,2876
1268,-1026,4565
965,-1086,5898
691,-804,6794
362,-590,7394
358,-827,7732
334,-828,7967
-113,-705,8176
-576,-526,8366
-846,-739,8446
-933,-1095,8451
-963,-1418,8407
-833,-2180,8220
-643,-2505,8100
-75,-2788,7989
380,-2439,8019
622,-1732,8100
760,-1168,7950
797,-250,7250
704,638,6195
631,1448,5111
567,2049,3764
382,2406,2237
113,2643,867
-97,2771,-138
-253,2763,-1170
-411,2553,-2248
-511,2174,-3046
-496,1741,-3578
-509,1436,-4075
-652,1345,-4633
-826,1268,-4943
-825,970,-5114
-702,587,-5193
-451,158,-5250
-137,-102,-5004
118,-125,-4425
331,66,-3536
559,248,-2211
814,307,-592
954,383,1022
881,47,2715
874,24,4297
828,-472,5742
739,-788,6646
712,-1426,7160
613,-1816,7500
